DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
08/24/2015,19:00,STATEN ISLAND,10301,40.6355832,-74.0924234,"(40.6355832, -74.0924234)",BRIGHTON AVENUE,LAFAYETTE AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3284361,PASSENGER VEHICLE,OTHER,,,
08/24/2015,19:15,BROOKLYN,11212,40.66549,-73.9106243,"(40.66549, -73.9106243)",BLAKE AVENUE,CHESTER STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3284075,PASSENGER VEHICLE,BICYCLE,,,
08/24/2015,19:30,BROOKLYN,11211,40.7109568,-73.9511173,"(40.7109568, -73.9511173)",GRAND STREET,UNION AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3284178,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/24/2015,21:10,MANHATTAN,10021,40.7684858,-73.9555012,"(40.7684858, -73.9555012)",1 AVENUE,EAST 73 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3284476,PASSENGER VEHICLE,BICYCLE,,,
08/24/2015,23:45,MANHATTAN,10022,40.7570075,-73.9638721,"(40.7570075, -73.9638721)",EAST 55 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3283767,TAXI,BICYCLE,,,
08/24/2015,8:40,QUEENS,11104,40.746355,-73.9161602,"(40.746355, -73.9161602)",48 STREET,SKILLMAN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3283581,BICYCLE,OTHER,,,
08/24/2015,9:00,BROOKLYN,11215,40.6640129,-73.9773421,"(40.6640129, -73.9773421)",PROSPECT PARK WEST,10 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3283447,PASSENGER VEHICLE,BICYCLE,,,
08/24/2015,9:30,MANHATTAN,10002,40.7203071,-73.9891124,"(40.7203071, -73.9891124)",RIVINGTON STREET,ORCHARD STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3283207,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/23/2015,9:50,BROOKLYN,11249,40.718967,-73.9610284,"(40.718967, -73.9610284)",WYTHE AVENUE,NORTH 6 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3282950,PASSENGER VEHICLE,BICYCLE,,,
08/23/2015,0:40,BROOKLYN,11211,40.7063596,-73.9519106,"(40.7063596, -73.9519106)",BROADWAY,PENN STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3282948,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/23/2015,11:30,QUEENS,11368,40.7511814,-73.8519171,"(40.7511814, -73.8519171)",114 STREET,42 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3283608,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/23/2015,13:35,QUEENS,11434,40.6913705,-73.7799589,"(40.6913705, -73.7799589)",LINDEN BOULEVARD,170 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3283118,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/23/2015,16:55,QUEENS,11368,40.7480676,-73.8573954,"(40.7480676, -73.8573954)",108 STREET,44 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3283604,PASSENGER VEHICLE,BICYCLE,,,
08/23/2015,19:00,QUEENS,11377,40.7463333,-73.8963254,"(40.7463333, -73.8963254)",ROOSEVELT AVENUE,69 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3283573,LIVERY VEHICLE,BICYCLE,,,
08/23/2015,20:30,QUEENS,11373,40.742378,-73.8818785,"(40.742378, -73.8818785)",BROADWAY,VIETOR AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3283600,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/23/2015,22:10,BROOKLYN,11220,40.6470298,-74.0119963,"(40.6470298, -74.0119963)",49 STREET,4 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3284066,BICYCLE,PASSENGER VEHICLE,,,
08/23/2015,23:00,BROOKLYN,11236,40.6450318,-73.9199775,"(40.6450318, -73.9199775)",RALPH AVENUE,CLARENDON ROAD,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passenger Distraction,,,,3284011,PASSENGER VEHICLE,BICYCLE,,,
08/23/2015,7:15,MANHATTAN,10034,40.8662004,-73.9280595,"(40.8662004, -73.9280595)",DYCKMAN STREET,SEAMAN AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3282727,TAXI,BICYCLE,,,
08/22/2015,22:00,QUEENS,11385,40.7032481,-73.9084313,"(40.7032481, -73.9084313)",GATES AVENUE,SENECA AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3284212,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,22:40,BROOKLYN,11213,40.6678235,-73.9312149,"(40.6678235, -73.9312149)",UTICA AVENUE,UNION STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3282878,PASSENGER VEHICLE,,,,
08/22/2015,8:00,QUEENS,11435,40.7017656,-73.8079259,"(40.7017656, -73.8079259)",SUTPHIN BOULEVARD,JAMAICA AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3282466,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,11:30,QUEENS,11373,40.73477,-73.8745815,"(40.73477, -73.8745815)",QUEENS BOULEVARD,56 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3282553,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,18:20,BROOKLYN,11214,40.6057679,-73.9970433,"(40.6057679, -73.9970433)",20 AVENUE,84 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3282811,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,12:20,MANHATTAN,10031,40.8213554,-73.9571928,"(40.8213554, -73.9571928)",WEST 135 STREET,RIVERSIDE DRIVE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3282174,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,13:00,BRONX,10451,40.8194793,-73.926878,"(40.8194793, -73.926878)",GRAND CONCOURSE,EAST 150 STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3283918,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,13:55,BROOKLYN,11214,40.597105,-73.9904216,"(40.597105, -73.9904216)",BAY 37 STREET,BENSON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3282288,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,16:30,BRONX,10456,40.8302605,-73.9148512,"(40.8302605, -73.9148512)",COLLEGE AVENUE,EAST 166 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3283900,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,18:52,BROOKLYN,11226,40.6526435,-73.9497689,"(40.6526435, -73.9497689)",NOSTRAND AVENUE,LINDEN BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3282849,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/22/2015,20:20,BROOKLYN,11215,40.6680296,-73.9839446,"(40.6680296, -73.9839446)",6 AVENUE,9 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3283446,PASSENGER VEHICLE,BICYCLE,,,
08/22/2015,21:00,MANHATTAN,10003,40.7332923,-73.9871799,"(40.7332923, -73.9871799)",3 AVENUE,EAST 14 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3282665,LIVERY VEHICLE,BICYCLE,,,
08/21/2015,18:55,MANHATTAN,10017,40.7534818,-73.9808885,"(40.7534818, -73.9808885)",FIFTH AVENUE,WEST 42 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3281507,PASSENGER VEHICLE,PEDICAB,,,
08/21/2015,16:45,QUEENS,11358,40.7711703,-73.8034548,"(40.7711703, -73.8034548)",29 AVENUE,161 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Failure to Yield Right-of-Way,,,,3281940,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,19:39,QUEENS,11104,40.7491432,-73.9156009,"(40.7491432, -73.9156009)",48 STREET,39 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3282529,UNKNOWN,BICYCLE,,,
08/21/2015,20:50,QUEENS,11372,40.7550297,-73.8726917,"(40.7550297, -73.8726917)",34 AVENUE,JUNCTION BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3282594,UNKNOWN,BICYCLE,,,
08/21/2015,21:00,BROOKLYN,11216,40.6803904,-73.949557,"(40.6803904, -73.949557)",FULTON STREET,BEDFORD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3282921,BICYCLE,UNKNOWN,,,
08/21/2015,21:50,BROOKLYN,11231,40.6776896,-74.0004038,"(40.6776896, -74.0004038)",CLINTON STREET,LUQUER STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3282367,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,22:00,QUEENS,11372,40.7568039,-73.8736557,"(40.7568039, -73.8736557)",NORTHERN BOULEVARD,JUNCTION BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3282603,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,22:15,QUEENS,11434,40.6807495,-73.7894762,"(40.6807495, -73.7894762)",118 AVENUE,153 STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3281975,UNKNOWN,BICYCLE,,,
08/21/2015,22:27,BRONX,10475,40.8687708,-73.8317333,"(40.8687708, -73.8317333)",BAYCHESTER AVENUE,BARTOW AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3282244,UNKNOWN,BICYCLE,,,
08/21/2015,22:32,BRONX,10460,40.8443803,-73.8844298,"(40.8443803, -73.8844298)",EAST 179 STREET,MOHEGAN AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Electronic Device,,,,3282257,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,4:50,BROOKLYN,11225,40.661965,-73.9570428,"(40.661965, -73.9570428)",LEFFERTS AVENUE,BEDFORD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,3282882,PASSENGER VEHICLE,,,,
08/21/2015,8:10,BROOKLYN,11249,40.7197689,-73.9623122,"(40.7197689, -73.9623122)",NORTH 6 STREET,KENT AVENUE,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Passenger Distraction,,,,3281815,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,8:49,BROOKLYN,11201,40.6860968,-73.9963582,"(40.6860968, -73.9963582)",CLINTON STREET,KANE STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3282368,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,9:00,BROOKLYN,11222,40.7243366,-73.9490836,"(40.7243366, -73.9490836)",NASSAU AVENUE,ECKFORD STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3281813,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/21/2015,9:15,BROOKLYN,11205,40.6907986,-73.9563571,"(40.6907986, -73.9563571)",DEKALB AVENUE,SKILLMAN STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281781,BICYCLE,BUS,,,
08/21/2015,11:30,QUEENS,11360,40.7854447,-73.7786767,"(40.7854447, -73.7786767)",16 AVENUE,BELL BOULEVARD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281922,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,12:30,BROOKLYN,11237,40.7054293,-73.9180908,"(40.7054293, -73.9180908)",DE KALB AVENUE,ST NICHOLAS AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281794,VAN,BICYCLE,,,
08/21/2015,12:46,MANHATTAN,10010,40.7415488,-73.9895745,"(40.7415488, -73.9895745)",WEST 23 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3284416,SMALL COM VEH(4 TIRES),BICYCLE,,,
08/21/2015,13:30,QUEENS,11434,40.6747802,-73.7656149,"(40.6747802, -73.7656149)",BEDELL STREET,134 ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281971,UNKNOWN,BICYCLE,,,
08/21/2015,14:08,QUEENS,11434,40.6889963,-73.7858047,"(40.6889963, -73.7858047)",BREWER BOULEVARD,115 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281969,PASSENGER VEHICLE,BICYCLE,,,
08/21/2015,14:10,BROOKLYN,11205,40.6969956,-73.9547447,"(40.6969956, -73.9547447)",PARK AVENUE,WALWORTH STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3281785,TAXI,BICYCLE,,,
08/21/2015,15:30,BRONX,10467,40.8786453,-73.871598,"(40.8786453, -73.871598)",EAST GUN HILL ROAD,WEBSTER AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281674,UNKNOWN,BICYCLE,,,
08/21/2015,16:45,BROOKLYN,11223,40.6066705,-73.9725897,"(40.6066705, -73.9725897)",MCDONALD AVENUE,QUENTIN ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281700,PASSENGER VEHICLE,BICYCLE,,,
08/20/2015,18:15,MANHATTAN,10034,40.8676918,-73.9212136,"(40.8676918, -73.9212136)",BROADWAY,WEST 207 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280975,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/20/2015,11:14,MANHATTAN,10003,40.7365615,-73.9890159,"(40.7365615, -73.9890159)",PARK AVENUE SOUTH,EAST 17 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Turning Improperly,,,,3282093,TAXI,BICYCLE,,,
08/20/2015,13:35,BRONX,10463,40.8767247,-73.9066592,"(40.8767247, -73.9066592)",WEST 225 STREET,EXTERIOR STREET,,1,0,0,0,1,0,0,0,Physical Disability,Traffic Control Disregarded,,,,3281049,UNKNOWN,BICYCLE,,,
08/20/2015,14:00,MANHATTAN,10038,40.7095562,-74.0064348,"(40.7095562, -74.0064348)",WILLIAM STREET,FULTON STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,Unspecified,,,3280818,LIVERY VEHICLE,BICYCLE,SPORT UTILITY / STATION WAGON,,
08/20/2015,14:56,BROOKLYN,11209,40.6341982,-74.0266794,"(40.6341982, -74.0266794)",3 AVENUE,71 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3285325,PASSENGER VEHICLE,BICYCLE,,,
08/20/2015,15:30,BROOKLYN,11208,40.677866,-73.8725686,"(40.677866, -73.8725686)",LIBERTY AVENUE,EUCLID AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281756,UNKNOWN,BICYCLE,,,
08/20/2015,15:50,MANHATTAN,10037,40.8204372,-73.9362273,"(40.8204372, -73.9362273)",WEST 145 STREET,LENOX AVENUE,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3281566,PASSENGER VEHICLE,BICYCLE,,,
08/20/2015,17:00,BRONX,10451,40.8173878,-73.922758,"(40.8173878, -73.922758)",EAST 149 STREET,MORRIS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3280988,LIVERY VEHICLE,BICYCLE,,,
08/20/2015,17:00,BROOKLYN,11226,40.6405826,-73.9557162,"(40.6405826, -73.9557162)",FLATBUSH AVENUE,DITMAS AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3291188,PASSENGER VEHICLE,BICYCLE,,,
08/20/2015,19:30,MANHATTAN,10036,40.7572323,-73.9897922,"(40.7572323, -73.9897922)",WEST 42 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,3282101,TAXI,,,,
08/20/2015,19:40,BROOKLYN,11225,40.6631828,-73.9624487,"(40.6631828, -73.9624487)",FLATBUSH AVENUE,EMPIRE BOULEVARD,,2,0,0,0,1,0,1,0,Turning Improperly,,,,,3281772,SPORT UTILITY / STATION WAGON,,,,
08/20/2015,21:05,BROOKLYN,11206,40.7054724,-73.9502377,"(40.7054724, -73.9502377)",UNION AVENUE,HEYWARD STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Physical Disability,,,,3281226,PASSENGER VEHICLE,BICYCLE,,,
08/19/2015,19:55,MANHATTAN,10028,40.7761962,-73.9498707,"(40.7761962, -73.9498707)",1 AVENUE,EAST 85 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3280917,TAXI,BICYCLE,,,
08/19/2015,20:00,MANHATTAN,10001,40.7485121,-73.9887144,"(40.7485121, -73.9887144)",WEST 32 STREET,AVENUE OF THE AMERICAS,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3280866,TAXI,BICYCLE,,,
08/19/2015,21:20,BROOKLYN,11221,40.7009113,-73.9260847,"(40.7009113, -73.9260847)",WILLOUGHBY AVENUE,WILSON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280563,PASSENGER VEHICLE,BICYCLE,,,
08/19/2015,18:10,MANHATTAN,10011,40.7397514,-74.0025224,"(40.7397514, -74.0025224)",8 AVENUE,WEST 14 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3280233,LIVERY VEHICLE,BICYCLE,,,
08/19/2015,17:35,QUEENS,11421,40.6869281,-73.8531379,"(40.6869281, -73.8531379)",89 STREET,ATLANTIC AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,3280626,UNKNOWN,BICYCLE,,,
08/19/2015,16:43,BROOKLYN,11206,40.708802,-73.9507618,"(40.708802, -73.9507618)",STAGG STREET,UNION AVENUE,,1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,,,,3280598,PASSENGER VEHICLE,BICYCLE,,,
08/19/2015,16:40,BROOKLYN,11208,40.6742563,-73.879883,"(40.6742563, -73.879883)",BERRIMAN STREET,PITKIN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280533,PASSENGER VEHICLE,BICYCLE,,,
08/19/2015,15:50,QUEENS,11691,40.6063818,-73.7547087,"(40.6063818, -73.7547087)",BEACH CHANNEL DRIVE,DIX AVENUE,,1,0,0,0,1,0,0,0,Lost Consciousness,Lost Consciousness,,,,3281239,PASSENGER VEHICLE,BICYCLE,,,
08/19/2015,15:00,BRONX,10453,40.8587088,-73.9036912,"(40.8587088, -73.9036912)",JEROME AVENUE,EAST 183 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3280372,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/19/2015,14:00,BROOKLYN,11226,40.6515314,-73.9630211,"(40.6515314, -73.9630211)",CATON AVENUE,SAINT PAULS PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280503,BICYCLE,UNKNOWN,,,
08/19/2015,13:05,MANHATTAN,10018,40.7534749,-73.9925287,"(40.7534749, -73.9925287)",WEST 36 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3280248,BICYCLE,,,,
08/19/2015,12:30,BROOKLYN,11206,40.707655,-73.9398375,"(40.707655, -73.9398375)",BUSHWICK AVENUE,MONTROSE AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280590,PASSENGER VEHICLE,BICYCLE,,,
08/19/2015,12:20,BROOKLYN,11213,40.6702792,-73.9254121,"(40.6702792, -73.9254121)",SAINT JOHNS PLACE,BUFFALO AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3282380,VAN,BICYCLE,,,
08/19/2015,11:13,BROOKLYN,11216,40.6716376,-73.950335,"(40.6716376, -73.950335)",NOSTRAND AVENUE,SAINT JOHNS PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280544,UNKNOWN,BICYCLE,,,
08/19/2015,0:20,BRONX,10466,40.8886434,-73.8382255,"(40.8886434, -73.8382255)",EAST 233 STREET,HILL AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3281036,UNKNOWN,BICYCLE,,,
08/19/2015,7:05,MANHATTAN,10023,40.7722094,-73.9821793,"(40.7722094, -73.9821793)",BROADWAY,WEST 64 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280289,TAXI,BICYCLE,,,
08/19/2015,4:30,BROOKLYN,11203,40.6509486,-73.9466746,"(40.6509486, -73.9466746)",NEW YORK AVENUE,CHURCH AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3280480,PASSENGER VEHICLE,BICYCLE,,,
08/19/2015,19:00,MANHATTAN,10065,40.7608574,-73.9610689,"(40.7608574, -73.9610689)",1 AVENUE,EAST 61 STREET,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,3280918,LIVERY VEHICLE,BICYCLE,,,
08/18/2015,8:41,MANHATTAN,10016,40.7437832,-73.9735076,"(40.7437832, -73.9735076)",EAST 34 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3280251,UNKNOWN,BICYCLE,,,
08/18/2015,9:45,QUEENS,11354,40.7658262,-73.8237264,"(40.7658262, -73.8237264)",PARSONS BOULEVARD,35 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3280721,TAXI,BICYCLE,,,
08/18/2015,17:04,BRONX,10468,40.8626793,-73.9090397,"(40.8626793, -73.9090397)",SEDGWICK AVENUE,WEST FORDHAM ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3280416,PASSENGER VEHICLE,BICYCLE,,,
08/18/2015,11:45,QUEENS,11372,40.7528522,-73.8933989,"(40.7528522, -73.8933989)",73 STREET,34 AVENUE,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3280148,PASSENGER VEHICLE,BICYCLE,,,
08/18/2015,14:20,QUEENS,11368,40.7493752,-73.8675126,"(40.7493752, -73.8675126)",ROOSEVELT AVENUE,98 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3280150,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/18/2015,16:45,QUEENS,11422,40.6663969,-73.7385662,"(40.6663969, -73.7385662)",BROOKVILLE BOULEVARD,NORTH CONDUIT AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280654,UNKNOWN,BICYCLE,,,
08/18/2015,14:20,QUEENS,11385,40.7077596,-73.8975648,"(40.7077596, -73.8975648)",FRESH POND ROAD,WOODBINE STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3281263,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,,
08/18/2015,15:30,MANHATTAN,10022,40.7599831,-73.9648018,"(40.7599831, -73.9648018)",EAST 58 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3279561,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/18/2015,15:50,BROOKLYN,11239,40.6476006,-73.8814805,"(40.6476006, -73.8814805)",PENNSYLVANIA AVENUE,SCHROEDERS AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280521,PASSENGER VEHICLE,BICYCLE,,,
08/18/2015,18:15,QUEENS,11377,40.7418634,-73.9075049,"(40.7418634, -73.9075049)",58 STREET,QUEENS BOULEVARD,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3280706,PASSENGER VEHICLE,BICYCLE,,,
08/18/2015,19:25,BRONX,10452,40.8408751,-73.9197853,"(40.8408751, -73.9197853)",WEST 170 STREET,CROMWELL AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,3280354,LIVERY VEHICLE,BICYCLE,,,
08/18/2015,19:45,BROOKLYN,11207,40.6641493,-73.8818548,"(40.6641493, -73.8818548)",ASHFORD STREET,HEGEMAN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3284092,BICYCLE,UNKNOWN,,,
08/18/2015,20:00,MANHATTAN,10022,40.7615508,-73.9665842,"(40.7615508, -73.9665842)",EAST 59 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3280876,BUS,BICYCLE,,,
08/18/2015,20:15,BRONX,10453,40.8618642,-73.9127392,"(40.8618642, -73.9127392)",WEST FORDHAM ROAD,MAJOR DEEGAN EXPRESSWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280417,VAN,BICYCLE,,,
08/18/2015,21:25,BROOKLYN,11211,40.7118008,-73.9422288,"(40.7118008, -73.9422288)",HUMBOLDT STREET,GRAND STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3281223,PASSENGER VEHICLE,BICYCLE,,,
08/18/2015,21:28,MANHATTAN,10013,40.7190037,-74.0051731,"(40.7190037, -74.0051731)",6 AVENUE,WHITE STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Fatigued/Drowsy,,,,3279497,TAXI,BICYCLE,,,
08/18/2015,22:04,MANHATTAN,10017,40.7552424,-73.9732757,"(40.7552424, -73.9732757)",LEXINGTON AVENUE,EAST 48 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3280901,UNKNOWN,BICYCLE,,,
08/18/2015,7:00,MANHATTAN,10027,40.8052124,-73.9473529,"(40.8052124, -73.9473529)",LENOX AVENUE,WEST 121 STREET,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3279630,PASSENGER VEHICLE,BICYCLE,,,
08/18/2015,9:00,MANHATTAN,10011,40.7482105,-74.0074852,"(40.7482105, -74.0074852)",WEST 22 STREET,11 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3279524,OTHER,BICYCLE,,,
08/18/2015,10:45,BROOKLYN,11210,40.6238737,-73.9354641,"(40.6238737, -73.9354641)",KINGS HIGHWAY,EAST 40 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3279789,VAN,BICYCLE,,,
